,ts_code,trade_date,close,open,high,low,vol,amount
341,000001.SH,20130201,2419.02,2295.352,2421.154,2295.352,70064266500.0,608449367271.0
340,000001.SH,20130208,2432.402,2425.921,2443.032,2394.218,66396489300.0,592513636164.0
339,000001.SH,20130222,2314.164,2441.906,2444.804,2308.76,59097021100.0,521417921371.0
338,000001.SH,20130301,2359.506,2320.618,2369.649,2289.887,55109417400.0,499271836969.0
337,000001.SH,20130308,2318.611,2332.08,2352.021,2259.247,67277081100.0,599657001271.0
336,000001.SH,20130315,2278.401,2314.683,2333.286,2250.005,48952104600.0,423042696300.0
335,000001.SH,20130322,2328.278,2267.287,2331.995,2232.023,53231437000.0,461709888738.0
334,000001.SH,20130329,2236.621,2334.735,2344.894,2228.813,51103590700.0,443890062821.0
333,000001.SH,20130403,2225.295,2229.46,2253.421,2217.252,24892136400.0,213395558225.0
332,000001.SH,20130412,2206.78,2196.238,2242.479,2180.673,39025267900.0,336221003191.0
331,000001.SH,20130419,2244.643,2199.914,2250.11,2165.784,40121616500.0,342375713590.0
330,000001.SH,20130426,2177.912,2236.402,2245.119,2173.864,45675346400.0,393174469805.0
329,000001.SH,20130503,2205.497,2170.783,2222.811,2161.14,15692140000.0,138193313354.0
328,000001.SH,20130510,2246.831,2212.495,2255.208,2212.495,45795954800.0,414502815047.0
327,000001.SH,20130517,2282.87,2247.678,2288.091,2205.873,47758947400.0,435014296593.0
326,000001.SH,20130524,2288.533,2286.328,2314.183,2270.25,61714477300.0,560232782659.0
325,000001.SH,20130531,2300.595,2286.661,2334.335,2281.468,58528437100.0,538834962761.0
324,000001.SH,20130607,2210.898,2300.209,2313.425,2205.066,44677870600.0,411488402299.0
323,000001.SH,20130614,2162.041,2190.101,2190.101,2126.216,17222856600.0,148462289144.0
322,000001.SH,20130621,2073.095,2165.994,2169.356,2042.879,37827623100.0,334707995906.0
321,000001.SH,20130628,1979.206,2068.862,2068.862,1849.653,55510054400.0,435380446370.0
320,000001.SH,20130705,2007.199,1965.987,2022.136,1957.571,44967268700.0,371198090972.0
319,000001.SH,20130712,2039.486,1983.215,2092.868,1946.366,51961815300.0,426240546755.0
318,000001.SH,20130719,1992.648,2046.119,2076.665,1990.253,49816869700.0,422988267086.0
317,000001.SH,20130726,2010.85,1977.733,2051.526,1970.639,47144112400.0,407849486006.0
316,000001.SH,20130802,2029.418,1997.838,2047.084,1965.361,41091311400.0,347720713347.0
315,000001.SH,20130809,2052.235,2031.724,2069.561,2025.226,47826125000.0,408218906808.0
314,000001.SH,20130816,2068.452,2058.416,2198.848,2055.715,61973563300.0,516572040350.0
313,000001.SH,20130823,2057.458,2055.128,2098.98,2029.365,49562920500.0,414070050441.0
312,000001.SH,20130830,2098.382,2061.417,2114.393,2056.133,71101051200.0,573303623258.0
311,000001.SH,20130906,2139.993,2104.09,2143.244,2078.455,69985684900.0,574892151992.0
310,000001.SH,20130913,2236.217,2151.347,2270.268,2151.347,108268252900.0,873293965192.0
309,000001.SH,20130918,2191.851,2244.463,2248.471,2172.043,42453846200.0,367374150431.0
308,000001.SH,20130927,2160.027,2199.361,2223.068,2149.594,69961980900.0,632071242748.0
307,000001.SH,20130930,2174.665,2167.734,2176.303,2165.162,9281008100.0,88982759154.0
306,000001.SH,20131011,2228.146,2171.904,2228.871,2161.489,56425001200.0,511805233722.0
305,000001.SH,20131018,2193.78,2232.218,2242.984,2183.246,70483742300.0,632287092976.0
304,000001.SH,20131025,2132.955,2198.114,2230.285,2122.678,64910780200.0,574394626870.0
303,000001.SH,20131101,2149.562,2135.879,2163.657,2093.197,54831899200.0,455381531344.0
302,000001.SH,20131108,2106.127,2156.087,2166.171,2103.51,43347478500.0,371319137116.0
301,000001.SH,20131115,2135.827,2103.299,2153.213,2078.988,44707601700.0,386715735294.0
300,000001.SH,20131122,2196.378,2147.373,2211.066,2143.768,65265885500.0,586463731021.0
299,000001.SH,20131129,2220.504,2186.058,2234.387,2176.177,56554372600.0,500926909917.0
298,000001.SH,20131206,2237.108,2203.122,2260.871,2172.633,67083068600.0,586302824303.0
297,000001.SH,20131213,2196.075,2241.793,2250.504,2183.842,48299960500.0,423018905727.0
296,000001.SH,20131220,2084.794,2197.234,2201.696,2082.855,40403880500.0,342460297317.0
295,000001.SH,20131227,2101.251,2089.539,2111.805,2068.543,35883543400.0,311431104671.0
294,000001.SH,20140103,2083.136,2108.883,2120.274,2075.899,30754215800.0,268788808644.0
293,000001.SH,20140110,2013.298,2078.684,2078.684,2008.007,37619591400.0,319125683661.0
292,000001.SH,20140117,2004.949,2014.978,2034.707,2000.404,34440905100.0,289914059048.0
291,000001.SH,20140124,2054.392,2001.894,2060.986,1984.824,39216752000.0,342872860918.0
290,000001.SH,20140130,2033.083,2044.272,2051.583,2026.987,29782511500.0,273624445844.0
289,000001.SH,20140207,2044.497,2022.323,2044.73,2014.698,7359875500.0,67829921866.0
288,000001.SH,20140214,2115.848,2049.984,2122.826,2049.984,65092692700.0,570570503192.0
287,000001.SH,20140221,2113.693,2124.88,2177.978,2098.328,70908992400.0,614271894473.0
286,000001.SH,20140228,2056.302,2099.717,2099.717,2014.381,61760273200.0,539703816146.0
285,000001.SH,20140307,2057.908,2052.075,2079.49,2030.946,56411943800.0,479613823965.0
284,000001.SH,20140314,2004.339,2042.352,2042.634,1974.382,49851687700.0,399101337237.0
283,000001.SH,20140321,2047.619,2009.882,2052.472,1986.071,53301906800.0,433140522115.0
282,000001.SH,20140328,2041.712,2050.827,2079.551,2035.243,62296477200.0,480100022022.0
281,000001.SH,20140404,2058.831,2043.045,2066.007,2024.185,47210911400.0,359876510727.0
280,000001.SH,20140411,2130.542,2054.53,2146.67,2052.9,52726942200.0,436812293103.0
279,000001.SH,20140418,2097.748,2127.409,2134.434,2081.185,47702268100.0,399639569102.0
278,000001.SH,20140425,2036.519,2085.98,2103.078,2035.566,44485806000.0,368842237441.0
277,000001.SH,20140430,2026.358,2033.337,2035.99,1997.64,24054511500.0,182995331494.0
276,000001.SH,20140509,2011.135,2022.178,2038.705,2001.3,38299263500.0,292234399774.0
275,000001.SH,20140516,2026.504,2022.932,2061.06,2012.694,42717540400.0,329693343871.0
274,000001.SH,20140523,2034.569,2023.014,2041.96,1991.055,32670290600.0,261905958599.0
273,000001.SH,20140530,2039.212,2042.028,2057.077,2029.336,37558957000.0,316189332917.0
272,000001.SH,20140606,2029.956,2039.196,2049.576,2012.913,27796817500.0,228264368101.0
271,000001.SH,20140613,2070.715,2024.942,2073.596,2023.198,39774238000.0,335576733258.0
270,000001.SH,20140620,2026.674,2070.699,2087.322,2010.53,43106712100.0,349202488797.0
269,000001.SH,20140627,2036.51,2026.226,2043.982,2018.36,38778720100.0,318691640446.0
268,000001.SH,20140704,2059.375,2038.613,2066.641,2038.527,53261329200.0,432594821228.0
267,000001.SH,20140711,2046.961,2058.128,2064.433,2033.004,50855989000.0,431241604712.0
266,000001.SH,20140718,2059.067,2047.744,2075.493,2044.901,58786943400.0,462897279808.0
265,000001.SH,20140725,2126.614,2057.767,2127.217,2049.175,66251477100.0,521200301678.0
264,000001.SH,20140801,2185.303,2135.249,2218.789,2135.249,97753889200.0,773585955984.0
263,000001.SH,20140808,2194.425,2190.036,2226.838,2180.597,83761081400.0,668961674255.0
262,000001.SH,20140815,2226.734,2199.433,2230.991,2198.314,80357308700.0,676095162369.0
261,000001.SH,20140822,2240.812,2229.804,2248.939,2211.63,83517677100.0,717799023232.0
260,000001.SH,20140829,2217.2,2241.1,2241.553,2193.263,67594439700.0,574974209838.0
259,000001.SH,20140905,2326.432,2220.129,2327.557,2217.685,94644234500.0,840931773287.0
258,000001.SH,20140912,2331.95,2328.426,2343.595,2302.775,80251264700.0,695698577352.0
257,000001.SH,20140919,2329.451,2330.187,2347.935,2282.795,109238651000.0,871038638041.0
256,000001.SH,20140926,2347.72,2323.554,2365.154,2284.378,95565985600.0,806410457795.0
255,000001.SH,20140930,2363.87,2353.71,2365.49,2346.58,39402971100.0,338064308349.0
254,000001.SH,20141010,2374.54,2368.58,2391.35,2354.29,66498846200.0,572857569078.0
253,000001.SH,20141017,2341.18,2366.43,2389.68,2312.83,106103777700.0,900590950170.0
252,000001.SH,20141024,2302.28,2346.05,2361.65,2296.66,77641060700.0,682058310440.0
251,000001.SH,20141031,2420.18,2293.57,2423.6,2279.84,119485007700.0,973121637162.0
250,000001.SH,20141107,2418.17,2425.23,2454.42,2401.75,138461826100.0,1079361821203.0
249,000001.SH,20141114,2478.82,2436.63,2508.62,2428.19,148111079700.0,1242466599543.0
248,000001.SH,20141121,2486.79,2506.86,2508.77,2437.48,98072112800.0,889603470571.0
247,000001.SH,20141128,2682.84,2505.53,2683.18,2495.52,184488441000.0,1669893464287.0
246,000001.SH,20141205,2937.65,2691.73,2978.03,2665.69,261983341700.0,2476546138347.0
245,000001.SH,20141212,2938.17,2907.82,3091.32,2807.68,276456972600.0,2822040975390.0
244,000001.SH,20141219,3108.6,2921.45,3117.53,2890.9,235369606000.0,2466646745354.0
243,000001.SH,20141226,3157.6,3129.27,3189.87,2934.91,233158826900.0,2290608744711.0
242,000001.SH,20141231,3234.68,3212.56,3239.36,3126.94,131383528000.0,1425487453025.0
241,000001.SH,20150109,3285.41,3258.63,3404.83,3253.88,220630500800.0,2376453579222.0
240,000001.SH,20150116,3376.495,3258.21,3400.318,3191.58,141540417300.0,1629930801684.0
239,000001.SH,20150123,3351.764,3189.727,3406.786,3095.066,188876782500.0,2128793470330.0
238,000001.SH,20150130,3210.363,3347.257,3390.216,3210.308,152695681400.0,1698980792992.0
237,000001.SH,20150206,3075.907,3148.136,3251.212,3052.939,130104085000.0,1455130812516.0
236,000001.SH,20150213,3203.827,3063.51,3237.159,3049.111,102864836100.0,1199376399102.0
235,000001.SH,20150217,3246.906,3206.137,3255.725,3195.884,45213005300.0,529290749721.0
234,000001.SH,20150227,3310.303,3256.479,3324.546,3202.188,83377568600.0,934510396391.0
233,000001.SH,20150306,3241.187,3332.721,3336.76,3221.666,162570918800.0,1900566958274.0
232,000001.SH,20150313,3372.911,3224.314,3391.255,3198.37,157600381000.0,1798690375143.0
231,000001.SH,20150320,3617.318,3391.158,3632.338,3377.087,251929736300.0,2962244626061.0
230,000001.SH,20150327,3691.096,3640.104,3715.873,3600.698,259509621700.0,3190772345233.0
229,000001.SH,20150403,3863.929,3748.34,3864.405,3742.213,139979130300.0,1860098542128.0
228,000001.SH,20150410,4034.31,3899.42,4040.348,3891.728,225799339800.0,3070798381030.0
227,000001.SH,20150417,4287.296,4072.723,4317.223,4031.244,306645274100.0,3997153894648.0
226,000001.SH,20150424,4393.686,4301.352,4444.41,4188.569,346780817700.0,4866823212114.2
225,000001.SH,20150430,4441.655,4441.929,4572.391,4398.639,248532711400.0,3563165217070.0
224,000001.SH,20150508,4205.917,4441.343,4488.865,4099.042,234075973400.0,3339498045566.0
223,000001.SH,20150515,4308.691,4231.271,4415.629,4187.82,240989153100.0,3625313166458.0
222,000001.SH,20150522,4657.596,4277.895,4658.273,4260.509,245148670600.0,3830706451607.0
221,000001.SH,20150529,4611.744,4660.075,4986.503,4431.563,346274660000.0,5537358371904.0
220,000001.SH,20150605,5023.096,4633.098,5051.626,4615.231,327578418700.0,5227952093025.0
219,000001.SH,20150612,5166.35,5045.694,5178.191,4997.481,337151628000.0,5501999388106.0
218,000001.SH,20150619,4478.364,5174.418,5176.795,4476.501,268583708400.0,4261982544711.0
217,000001.SH,20150626,4192.873,4471.613,4720.701,4139.53,215454524400.0,3161895356788.7
216,000001.SH,20150703,3686.915,4289.771,4317.053,3629.556,311591113200.0,4067927939062.2
215,000001.SH,20150710,3877.803,3975.214,3975.214,3373.54,345359376300.0,3773486444400.1
214,000001.SH,20150717,3957.352,3918.99,4035.435,3688.442,288933159800.0,3475967667981.0
213,000001.SH,20150724,4070.908,3948.421,4184.449,3912.801,275513779300.0,3600058280149.5
212,000001.SH,20150731,3663.726,3985.57,4051.159,3537.358,236258434700.0,3040297754158.1
211,000001.SH,20150807,3744.205,3614.99,3782.352,3549.496,170812522300.0,2196878290433.4
210,000001.SH,20150814,3965.335,3786.033,4000.684,3775.854,237697757700.0,3188114193512.3
209,000001.SH,20150821,3507.744,3947.844,4006.337,3490.54,223958265700.0,2900119682732.8
208,000001.SH,20150828,3232.35,3373.478,3388.364,2850.714,199714189100.0,2058263973616.8
207,000001.SH,20150902,3160.167,3203.559,3207.862,3019.087,126803400300.0,1274742579053.4
206,000001.SH,20150911,3200.234,3149.38,3256.743,3011.117,142503113800.0,1531942090356.9
205,000001.SH,20150918,3097.917,3221.165,3229.482,2983.535,140012841700.0,1455309350763.8
204,000001.SH,20150925,3092.347,3072.094,3213.476,3060.856,120015777200.0,1302768209546.4
203,000001.SH,20150930,3052.781,3085.567,3103.069,3021.157,46659265200.0,492678189499.7
202,000001.SH,20151009,3183.152,3156.075,3192.717,3133.127,46912749500.0,515209450796.0
201,000001.SH,20151016,3391.352,3193.54,3393.018,3188.407,169027001300.0,1922638005326.7
200,000001.SH,20151023,3412.434,3401.627,3447.258,3265.436,182665356400.0,2156110483652.5
199,000001.SH,20151030,3382.561,3448.649,3457.517,3332.616,146652804900.0,1826261106269.0
198,000001.SH,20151106,3590.032,3337.578,3596.382,3302.184,174534926700.0,2178441092683.7
197,000001.SH,20151113,3580.839,3588.498,3673.76,3564.809,200132444200.0,2615562669767.7
196,000001.SH,20151120,3630.5,3522.461,3678.273,3519.421,151606080700.0,2025634467116.2
195,000001.SH,20151127,3436.303,3630.867,3668.376,3412.427,149888196200.0,2013268332560.7
194,000001.SH,20151204,3524.992,3433.855,3591.73,3327.812,139092780400.0,1745569363631.8
193,000001.SH,20151211,3434.581,3529.806,3543.945,3410.924,101170512900.0,1370814310439.2
192,000001.SH,20151218,3578.964,3403.507,3614.698,3399.28,116689265100.0,1567602550606.4
191,000001.SH,20151225,3627.914,3568.581,3684.567,3565.751,128546618000.0,1769147233700.9
190,000001.SH,20151231,3539.182,3635.769,3641.588,3515.52,81738846900.0,1141800465774.8
189,000001.SH,20160108,3186.412,3536.589,3538.689,3056.878,104719712100.0,1258738728787.6
188,000001.SH,20160115,2900.97,3131.853,3166.215,2867.553,108521276000.0,1143508730762.6
187,000001.SH,20160122,2916.562,2847.539,3016.283,2844.704,93797127300.0,1004554505908.0
186,000001.SH,20160129,2737.6,2934.078,2955.783,2638.302,93739054300.0,931422448117.1
185,000001.SH,20160205,2763.492,2730.984,2793.298,2655.623,77442747400.0,779295685250.2
184,000001.SH,20160219,2860.021,2684.961,2893.215,2682.09,92473075700.0,963454337715.6
183,000001.SH,20160226,2767.21,2888.598,2933.964,2715.874,110672197700.0,1139919543388.5
182,000001.SH,20160304,2874.147,2754.814,2880.372,2638.963,126555331400.0,1211098549950.0
181,000001.SH,20160311,2810.307,2886.64,2911.839,2772.551,90053189500.0,876408559081.7
180,000001.SH,20160318,2955.15,2830.084,2971.551,2819.795,105831818000.0,1105291322097.3
179,000001.SH,20160325,2979.434,2978.455,3028.322,2952.106,125183596900.0,1423790122540.5
178,000001.SH,20160401,3009.53,2988.01,3023.409,2905.251,102231734800.0,1138100477895.0
177,000001.SH,20160408,2984.958,3000.938,3062.358,2960.46,89781653400.0,982868150167.9
176,000001.SH,20160415,3078.117,3006.909,3097.165,3001.315,111059111900.0,1250026254214.9
175,000001.SH,20160422,2959.24,3058.463,3058.463,2905.049,94960044800.0,1055993528646.2
174,000001.SH,20160429,2938.324,2949.973,2976.022,2916.374,62240938900.0,708334947671.0
173,000001.SH,20160506,2913.248,2940.392,3004.418,2913.036,68573863000.0,782054190043.0
172,000001.SH,20160513,2827.109,2896.162,2896.162,2781.236,68766047100.0,727794751545.9
171,000001.SH,20160520,2825.483,2816.775,2860.321,2781.417,59880645200.0,664187762256.2
170,000001.SH,20160527,2821.046,2826.312,2848.071,2780.763,56006278500.0,629778100536.0
169,000001.SH,20160603,2938.682,2814.651,2945.519,2794.661,84170429000.0,968371405759.9
168,000001.SH,20160608,2927.159,2940.994,2945.942,2908.367,41802768000.0,513409704195.7
167,000001.SH,20160617,2885.105,2897.273,2911.158,2811.781,80103706100.0,931668495236.6
166,000001.SH,20160624,2854.286,2887.636,2919.302,2807.598,75850054800.0,896869461570.6
165,000001.SH,20160701,2932.476,2840.559,2944.989,2840.277,81949526200.0,984806371718.8
164,000001.SH,20160708,2988.094,2924.293,3024.109,2922.52,106126102800.0,1249936020148.2
163,000001.SH,20160715,3054.296,2993.749,3069.047,2984.421,109054510500.0,1251703696741.7
162,000001.SH,20160722,3012.816,3047.637,3058.321,3007.457,79687839400.0,963143155605.1
161,000001.SH,20160729,2979.339,3008.094,3057.424,2939.227,92172848700.0,1065533422746.3
160,000001.SH,20160805,2976.696,2971.949,2991.677,2931.963,67980839700.0,765831753470.6
159,000001.SH,20160812,3050.667,2972.625,3051.054,2959.048,82045358200.0,903498115116.3
158,000001.SH,20160819,3108.102,3056.484,3140.441,3053.871,121349161100.0,1348961889186.1
157,000001.SH,20160826,3070.309,3107.381,3112.74,3041.505,81616121300.0,932354140273.8
156,000001.SH,20160902,3067.352,3068.46,3088.704,3050.492,73194144000.0,846947722088.7
155,000001.SH,20160909,3078.855,3070.707,3105.678,3053.187,81140529900.0,909464231132.0
154,000001.SH,20160914,3002.849,3037.507,3040.952,2995.416,47481306700.0,522786844935.3
153,000001.SH,20160923,3033.896,3005.323,3054.435,3005.323,61877088700.0,713373658100.7
152,000001.SH,20160930,3004.703,3028.243,3028.243,2969.132,58520491400.0,647590440849.1
151,000001.SH,20161014,3063.809,3020.457,3066.104,3014.62,77994860700.0,849421266008.1
150,000001.SH,20161021,3090.941,3064.691,3101.849,3033.753,87632530400.0,953739546483.8
149,000001.SH,20161028,3104.27,3092.047,3137.034,3090.786,97534942200.0,1081813699136.0
148,000001.SH,20161104,3125.317,3097.188,3141.334,3081.072,91513032000.0,1100799497468.8
147,000001.SH,20161111,3196.044,3124.892,3202.74,3096.947,116642760800.0,1339183596107.3
146,000001.SH,20161118,3192.856,3187.709,3221.458,3186.796,121629453500.0,1320960924052.3
145,000001.SH,20161125,3261.938,3188.496,3262.879,3188.28,120849011100.0,1359946859279.8
144,000001.SH,20161202,3243.843,3270.047,3301.213,3235.277,134329066200.0,1454531268831.4
143,000001.SH,20161209,3232.883,3203.784,3244.801,3189.485,92439006300.0,1029401255535.5
142,000001.SH,20161216,3122.982,3233.666,3245.095,3100.913,101621116800.0,1119349747803.1
141,000001.SH,20161223,3110.154,3120.696,3143.169,3084.8,83228484100.0,925622661341.0
140,000001.SH,20161230,3103.637,3095.579,3127.883,3068.415,69571832900.0,788731137028.7
139,000001.SH,20170106,3154.321,3105.309,3172.035,3105.309,66786464800.0,762789497297.6
138,000001.SH,20170113,3112.764,3148.532,3174.578,3102.163,83499896600.0,912621105730.7
137,000001.SH,20170120,3123.139,3104.492,3125.66,3044.291,77204218200.0,842882588632.3
136,000001.SH,20170126,3159.166,3125.421,3163.104,3125.421,48458487200.0,534478611988.8
135,000001.SH,20170203,3140.17,3160.082,3162.677,3136.013,9222473600.0,108023659889.4
134,000001.SH,20170210,3196.699,3143.093,3205.049,3132.033,83144515200.0,928976229655.4
133,000001.SH,20170217,3202.076,3198.995,3238.396,3198.995,109368142100.0,1173538196721.1
132,000001.SH,20170224,3253.433,3198.963,3264.082,3198.963,104686510000.0,1169304252831.0
131,000001.SH,20170303,3218.312,3249.195,3259.978,3206.613,86280038300.0,1039107854385.7
130,000001.SH,20170310,3212.76,3217.335,3245.304,3205.279,78493163200.0,974806980377.2
129,000001.SH,20170317,3237.447,3209.449,3274.19,3193.157,84467468900.0,1090874509899.7
128,000001.SH,20170324,3269.445,3241.11,3275.207,3221.934,93580644300.0,1202959343640.1
127,000001.SH,20170331,3222.514,3268.924,3283.239,3195.852,102324666400.0,1177740906337.7
126,000001.SH,20170407,3286.616,3235.66,3295.187,3233.237,72971714300.0,802275066135.0
125,000001.SH,20170414,3246.067,3285.459,3290.389,3238.896,120521308700.0,1364937020259.2
124,000001.SH,20170421,3173.151,3229.949,3229.949,3147.066,97027234200.0,1069117179027.0
123,000001.SH,20170428,3154.658,3164.248,3164.248,3097.333,88425682000.0,988031465369.5
122,000001.SH,20170505,3103.038,3147.228,3154.781,3092.092,67216801200.0,767071277116.0
121,000001.SH,20170512,3083.513,3090.065,3093.452,3016.531,82741403000.0,905303058617.0
120,000001.SH,20170519,3090.631,3085.932,3119.582,3060.534,75636571500.0,864436046701.0
119,000001.SH,20170526,3110.059,3087.171,3120.663,3022.303,81912300900.0,891321347601.0
118,000001.SH,20170602,3105.54,3125.325,3143.279,3081.849,45847107400.0,513150282708.0
117,000001.SH,20170609,3158.4,3102.11,3165.92,3078.787,73165327000.0,826001555093.0
116,000001.SH,20170616,3123.166,3149.527,3164.95,3117.084,69000174900.0,799662383589.0
115,000001.SH,20170623,3157.873,3122.158,3186.982,3118.095,75895948200.0,877294992100.0
114,000001.SH,20170630,3192.427,3157.002,3193.461,3156.977,71851714200.0,820469603841.0
113,000001.SH,20170707,3217.957,3191.998,3219.523,3174.314,78224187000.0,895732289048.3
112,000001.SH,20170714,3222.417,3208.463,3226.908,3177.935,92909653600.0,1015254334747.0
111,000001.SH,20170721,3237.982,3219.791,3247.712,3139.504,116736070300.0,1208658963047.0
110,000001.SH,20170728,3253.24,3230.898,3264.848,3220.637,106288510200.0,1133497877306.0
109,000001.SH,20170804,3262.081,3252.752,3305.431,3251.194,125914800600.0,1318482507898.0
108,000001.SH,20170811,3208.541,3257.67,3285.483,3200.748,122246244000.0,1244311983786.0
107,000001.SH,20170818,3268.724,3206.044,3275.076,3206.044,94424187800.0,1061339156023.0
106,000001.SH,20170825,3331.522,3274.581,3331.915,3266.359,92180110100.0,1050362591760.0
105,000001.SH,20170901,3367.119,3336.126,3381.925,3336.126,124074665000.0,1436731975095.0
104,000001.SH,20170908,3365.243,3369.719,3391.011,3353.688,113259544900.0,1303176944886.0
103,000001.SH,20170915,3353.619,3365.351,3391.644,3345.328,112754435600.0,1322302280468.0
102,000001.SH,20170922,3352.529,3352.513,3377.884,3334.985,95032873000.0,1113036028177.0
101,000001.SH,20170929,3348.943,3344.589,3357.015,3332.599,73964357600.0,888271112632.0
100,000001.SH,20171013,3390.523,3403.246,3410.17,3358.795,85440074600.0,1072530037112.0
99,000001.SH,20171020,3378.648,3393.206,3400.511,3359.628,74259048200.0,921846670788.0
98,000001.SH,20171027,3416.812,3382.28,3421.103,3374.125,74790082000.0,953956332143.0
97,000001.SH,20171103,3371.744,3413.868,3419.732,3347.36,88199267600.0,1107137532424.0
96,000001.SH,20171110,3432.673,3369.685,3438.792,3356.534,87857161300.0,1150138551262.0
95,000001.SH,20171117,3382.908,3435.184,3450.495,3373.296,97679628900.0,1308520561144.0
94,000001.SH,20171124,3353.821,3361.356,3442.178,3328.334,96179863500.0,1245379628914.0
93,000001.SH,20171201,3317.617,3346.657,3347.051,3300.781,78428705200.0,960202813039.0
92,000001.SH,20171208,3289.992,3310.381,3323.996,3254.611,77325181600.0,935215577298.0
91,000001.SH,20171215,3266.137,3290.488,3322.674,3259.388,62005431100.0,792484363799.0
90,000001.SH,20171222,3297.063,3268.034,3309.223,3254.178,63976089400.0,794326194175.6
89,000001.SH,20171229,3307.172,3296.211,3312.3,3263.728,76896153200.0,928614143618.8
88,000001.SH,20180105,3391.75,3314.031,3402.069,3314.031,83613097800.0,977433593583.6
87,000001.SH,20180112,3428.941,3391.553,3435.424,3384.559,98462419100.0,1213354225302.6
86,000001.SH,20180119,3487.864,3428.951,3498.434,3401.961,117210606900.0,1431355939881.4
85,000001.SH,20180126,3558.129,3476.994,3574.905,3475.673,117525965100.0,1397155870060.3
84,000001.SH,20180202,3462.081,3563.64,3587.032,3388.86,109827560100.0,1281917667506.6
83,000001.SH,20180209,3129.851,3411.67,3487.721,3062.743,121682062000.0,1360725513049.7
82,000001.SH,20180214,3199.159,3128.371,3219.217,3113.605,40516125500.0,457600592195.2
81,000001.SH,20180223,3289.024,3237.569,3294.134,3234.115,28452081300.0,316806397238.1
80,000001.SH,20180302,3254.528,3307.295,3335.986,3228.585,82379088900.0,961842005433.9
79,000001.SH,20180309,3307.166,3255.871,3309.715,3236.717,82711108100.0,970264332476.0
78,000001.SH,20180316,3269.882,3319.209,3333.875,3269.283,83091512700.0,981005076549.1
77,000001.SH,20180323,3152.761,3264.928,3314.209,3110.664,87219932800.0,1023246569836.8
76,000001.SH,20180330,3168.897,3117.319,3177.721,3091.458,86389920100.0,1058540118293.7
75,000001.SH,20180404,3131.111,3169.779,3192.34,3119.132,47692113300.0,609439105758.0
74,000001.SH,20180413,3159.052,3125.442,3220.845,3110.303,75946080000.0,943436562419.5
73,000001.SH,20180420,3071.543,3152.888,3153.106,3041.625,77613294000.0,961238402305.8
72,000001.SH,20180427,3082.232,3063.443,3136.04,3045.937,68647057800.0,858001977489.5
71,000001.SH,20180504,3091.033,3087.409,3105.66,3056.157,39288145100.0,490127475507.4
70,000001.SH,20180511,3163.263,3094.899,3180.756,3091.658,67217302000.0,853516597844.0
69,000001.SH,20180518,3193.303,3167.042,3193.453,3144.776,63491385700.0,828629360560.0
68,000001.SH,20180525,3141.3032,3206.1756,3219.7398,3131.0675,71925638800.0,914955468719.0
67,000001.SH,20180601,3075.1372,3136.8092,3149.6646,3041.0002,68993657500.0,889760480354.0
66,000001.SH,20180608,3067.1478,3083.4265,3128.7154,3053.2879,61599881900.0,810710964433.0
65,000001.SH,20180615,3021.9008,3057.3393,3081.4473,3008.7324,60144882600.0,763226522601.0
64,000001.SH,20180622,2889.7603,2982.6504,2984.9706,2837.1444,65537294800.0,681412554945.0
63,000001.SH,20180629,2847.4181,2903.4495,2908.624,2782.3811,62128658000.0,678551022015.0
62,000001.SH,20180706,2747.2285,2841.5795,2845.6801,2691.0208,66831617300.0,721433661820.0
61,000001.SH,20180713,2831.1837,2752.4466,2844.1932,2752.435,63010275400.0,723225779269.0
60,000001.SH,20180720,2829.2712,2827.0823,2837.8623,2753.8397,59453171700.0,677039230910.0
59,000001.SH,20180727,2873.5938,2815.2008,2915.2974,2809.6163,88556112300.0,872026850961.0
58,000001.SH,20180803,2740.4429,2871.9397,2897.3997,2726.4825,72128308000.0,716114229233.0
57,000001.SH,20180810,2795.3099,2736.5256,2806.1149,2692.3216,70021408100.0,694415523384.0
56,000001.SH,20180817,2668.966,2769.0166,2789.7983,2665.5918,58598827700.0,593714003498.0
55,000001.SH,20180824,2729.4308,2673.0662,2748.8243,2653.1119,51699838200.0,545263620236.0
54,000001.SH,20180831,2725.2499,2736.3185,2791.3898,2710.5368,56748855900.0,588982676392.0
53,000001.SH,20180907,2702.3007,2716.4037,2756.6071,2683.7193,52276671300.0,545902174376.0
52,000001.SH,20180914,2681.1705,2698.0107,2703.4285,2647.1701,50063201500.0,510534330395.0
51,000001.SH,20180921,2797.4848,2671.2907,2797.4851,2644.2961,61496130400.0,593953724232.0
50,000001.SH,20180928,2821.3501,2775.0663,2827.3413,2771.1595,50983903700.0,502404518158.0
49,000001.SH,20181012,2606.9125,2768.2075,2771.9384,2536.6653,74699136000.0,675997436212.0
48,000001.SH,20181019,2550.4652,2605.9124,2611.9685,2449.197,64070140900.0,566068022950.0
47,000001.SH,20181026,2598.8468,2565.6444,2675.4063,2531.5349,87107476900.0,777234856796.0
46,000001.SH,20181102,2676.4762,2593.5908,2676.4762,2521.7836,90740543300.0,817896085357.4
45,000001.SH,20181109,2598.8715,2665.427,2675.6772,2598.1609,84271335900.0,704580969402.3
44,000001.SH,20181116,2679.1097,2593.2004,2695.5689,2590.2106,111281067600.0,885795178199.2
43,000001.SH,20181123,2579.4831,2681.8988,2703.5116,2577.3511,97093419500.0,802354718528.7
