,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1960,600519.SH,20110826,146.3759,150.3356,146.0018,150.258,146.4041,3.85390000000001,2.6324,22748.88,477352.661
1959,600519.SH,20110829,149.6368,152.4461,147.8723,151.9449,150.258,1.68689999999998,1.1227,26082.44,558335.962
1958,600519.SH,20110830,152.1073,153.4695,150.3497,151.6273,151.9449,-0.31759999999999877,-0.209,28816.01,619557.333
1957,600519.SH,20110831,154.4365,154.9306,151.4014,151.592,151.6273,-0.03529999999997813,-0.0233,50014.61,1079339.679
1956,600519.SH,20110901,151.5426,152.0931,148.5781,149.2698,151.592,-2.3222000000000094,-1.5319,25689.61,544632.806
1955,600519.SH,20110902,148.8322,149.778,148.1546,149.538,149.2698,0.2682000000000073,0.1797,13832.57,292111.762
1954,600519.SH,20110905,149.0651,149.1992,145.7547,146.2982,149.538,-3.2398000000000025,-2.1665,27344.84,569905.681
1953,600519.SH,20110906,145.4018,147.0252,142.7761,143.2914,146.2982,-3.0067999999999984,-2.0553,32094.69,656690.808
1952,600519.SH,20110907,143.7078,146.7288,143.6372,146.5241,143.2914,3.232699999999994,2.256,20087.7,412012.245
1951,600519.SH,20110908,146.8135,147.5123,145.1336,145.3101,146.5241,-1.2139999999999986,-0.8285,13182.67,274052.384
1950,600519.SH,20110909,145.7971,147.9993,143.9831,146.1641,145.3101,0.853999999999985,0.5877,14227.19,294079.503
1949,600519.SH,20110913,144.4066,145.4018,141.9291,142.3173,146.1641,-3.8468000000000018,-2.6318,18949.13,384543.767
1948,600519.SH,20110914,143.2843,143.482,137.0518,139.7199,142.3173,-2.5973999999999933,-1.8251,47625.79,940641.402
1947,600519.SH,20110915,139.7552,141.308,139.5928,140.101,139.7199,0.38110000000000355,0.2728,19122.0,380380.017
1946,600519.SH,20110916,140.8069,143.3761,139.7552,143.2279,140.101,3.1269000000000062,2.2319,18029.27,361574.736
1945,600519.SH,20110919,143.7784,144.3431,142.522,143.0867,143.2279,-0.14119999999999777,-0.0986,15352.04,311793.484
1944,600519.SH,20110920,143.0726,143.0726,140.8139,141.7597,143.0867,-1.3269999999999982,-0.9274,12784.63,256651.648
1943,600519.SH,20110921,141.7456,144.7172,141.5197,144.2443,141.7597,2.4846000000000004,1.7527,24640.16,501953.365
1942,600519.SH,20110922,143.2843,143.9055,139.2611,139.5152,144.2443,-4.729100000000017,-3.2785,24336.1,489514.705
1941,600519.SH,20110923,137.0024,138.3435,134.0308,136.9671,139.5152,-2.548100000000005,-1.8264,76537.2,1476263.517
1940,600519.SH,20110926,135.4213,137.1083,132.6968,132.7815,136.9671,-4.185599999999994,-3.0559,42211.18,803193.662
1939,600519.SH,20110927,134.0873,135.2661,132.4639,133.7273,132.7815,0.9458000000000197,0.7123,24749.81,468028.768
1938,600519.SH,20110928,134.6732,134.6732,131.4475,132.0757,133.7273,-1.651600000000002,-1.2351,32389.84,611544.825
1937,600519.SH,20110929,130.5087,134.8143,130.5087,132.0545,132.0757,-0.021200000000021646,-0.0161,30030.61,563567.697
1936,600519.SH,20110930,132.1039,134.8849,132.1039,134.5249,132.0545,2.470400000000012,1.8707,18269.66,346902.283
1935,600519.SH,20111010,134.7296,135.379,132.4357,132.6968,134.5249,-1.8281000000000063,-1.3589,14283.91,270790.788
1934,600519.SH,20111011,135.5131,135.5131,129.1676,131.9698,132.6968,-0.7270000000000039,-0.5479,20586.25,387171.386
1933,600519.SH,20111012,131.6381,135.9437,130.177,135.5484,131.9698,3.5785999999999945,2.7117,29778.55,563092.939
1932,600519.SH,20111013,135.5484,137.5247,134.1085,135.5696,135.5484,0.021200000000021646,0.0156,23961.72,460883.857
1931,600519.SH,20111014,134.8496,136.0707,133.9673,135.1249,135.5696,-0.44470000000001164,-0.328,12468.36,238319.748
1930,600519.SH,20111017,135.6401,139.4093,135.2378,139.1481,135.1249,4.023200000000003,2.9774,26008.51,509046.255
1929,600519.SH,20111018,137.8776,140.7222,137.6447,138.6399,139.1481,-0.508199999999988,-0.3652,22785.75,451487.836
1928,600519.SH,20111019,139.3458,142.2256,139.0493,139.8399,138.6399,1.1999999999999886,0.8656,22657.85,451701.35
1927,600519.SH,20111020,139.0493,140.1504,134.532,134.8849,139.8399,-4.9550000000000125,-3.5433,29312.63,569297.369
1926,600519.SH,20111021,134.5743,137.6377,134.5743,137.2071,134.8849,2.3222000000000094,1.7216,17116.45,330777.243
1925,600519.SH,20111024,138.2023,141.9503,137.2142,141.555,137.2071,4.34790000000001,3.1689,32390.68,638275.445
1924,600519.SH,20111025,140.6022,143.5173,140.6022,141.6044,141.555,0.04939999999999145,0.0349,32041.92,643502.583
1923,600519.SH,20111026,141.0821,142.635,140.2563,142.4797,141.6044,0.87530000000001,0.6181,29492.76,591834.128
1922,600519.SH,20111027,142.6138,144.2443,142.2538,142.5785,142.4797,0.0987999999999829,0.0693,20104.54,407006.042
1921,600519.SH,20111028,143.6443,145.9665,143.6443,144.7031,142.5785,2.124600000000015,1.4901,26056.6,533715.365
1920,600519.SH,20111031,144.9077,145.5289,143.0585,144.1384,144.7031,-0.5647000000000162,-0.3902,28121.99,574616.414
1919,600519.SH,20111101,143.4114,146.4606,142.9385,146.2418,144.1384,2.103400000000022,1.4593,27147.39,559038.584
1918,600519.SH,20111102,144.6607,147.9781,144.4137,147.9217,146.2418,1.679899999999975,1.1487,26647.01,550968.563
1917,600519.SH,20111103,148.9804,149.2839,146.2277,146.3053,147.9217,-1.6163999999999987,-1.0927,30465.9,636306.542
1916,600519.SH,20111104,146.7288,148.2252,145.6348,146.6441,146.3053,0.3388000000000204,0.2316,18546.75,384686.866
1915,600519.SH,20111107,146.9547,147.3076,145.7971,145.9665,146.6441,-0.6776000000000124,-0.4621,16573.9,344437.182
1914,600519.SH,20111108,146.5735,146.7641,143.976,144.5195,145.9665,-1.4470000000000027,-0.9913,25546.41,525028.363
1913,600519.SH,20111109,144.6254,145.8677,142.9314,144.0749,144.5195,-0.4445999999999799,-0.3076,24696.07,506506.704
1912,600519.SH,20111110,143.489,145.1195,143.3761,144.7031,144.0749,0.6281999999999925,0.436,14617.7,298980.855
1911,600519.SH,20111111,144.7031,144.8019,143.3055,143.969,144.7031,-0.7341000000000122,-0.5073,11692.64,238543.944
1910,600519.SH,20111114,145.0419,146.9194,144.1313,146.2912,143.969,2.3222000000000094,1.613,17986.24,371343.631
1909,600519.SH,20111115,146.5312,146.7782,143.2843,143.9408,146.2912,-2.3504000000000076,-1.6067,17782.26,364242.671
1908,600519.SH,20111116,143.9549,143.9549,141.0962,141.7103,143.9408,-2.2305000000000064,-1.5496,29545.8,592948.956
1907,600519.SH,20111117,141.7668,143.7078,141.3856,142.4656,141.7103,0.7553000000000054,0.533,15589.04,315328.822
1906,600519.SH,20111118,142.4938,143.1996,140.9551,141.5692,142.4656,-0.8963999999999999,-0.6292,19907.46,401272.25
1905,600519.SH,20111121,141.6609,143.5667,141.2445,141.7809,141.5692,0.21170000000000755,0.1495,18389.75,370926.323
1904,600519.SH,20111122,141.795,146.03,141.5903,145.4512,141.7809,3.6702999999999975,2.5887,35652.52,729198.883
1903,600519.SH,20111123,145.1336,147.7311,145.1336,147.597,145.4512,2.1458000000000084,1.4753,31537.85,656169.793
1902,600519.SH,20111124,147.237,147.6464,146.4606,146.5947,147.597,-1.0023000000000195,-0.6791,26558.99,554286.399
1901,600519.SH,20111125,146.637,150.5827,146.1077,148.2111,146.5947,1.6163999999999987,1.1026,40235.7,848244.76
1900,600519.SH,20111128,148.444,151.592,147.7381,150.9567,148.2111,2.7456000000000245,1.8525,53379.98,1136929.564
1899,600519.SH,20111129,150.9073,152.5237,149.4957,150.0321,150.9567,-0.9245999999999981,-0.6125,41355.0,884545.013
1898,600519.SH,20111130,150.258,151.5991,147.3782,148.2675,150.0321,-1.7646000000000015,-1.1761,40263.23,850997.83
1897,600519.SH,20111201,150.4838,151.8884,148.4157,150.2297,148.2675,1.9621999999999957,1.3234,33785.49,719311.327
1896,600519.SH,20111202,149.6368,152.6013,149.6368,151.0697,150.2297,0.8400000000000034,0.5591,27267.18,584935.196
1895,600519.SH,20111205,151.3661,151.3661,145.6842,145.91,151.0697,-5.159700000000015,-3.4154,39025.6,816027.278
1894,600519.SH,20111206,145.7618,145.79,142.3667,143.7572,145.91,-2.152799999999985,-1.4754,37152.16,756470.593
1893,600519.SH,20111207,143.7784,145.7547,143.7784,145.1901,143.7572,1.4328999999999894,0.9968,27333.76,562146.777
1892,600519.SH,20111208,145.3312,147.237,143.1996,143.2843,145.1901,-1.9057999999999993,-1.3126,24661.08,506265.018
1891,600519.SH,20111209,143.1785,143.8843,140.9551,141.0398,143.2843,-2.244499999999988,-1.5665,36745.73,737854.853
1890,600519.SH,20111212,141.0398,141.8021,138.9717,139.4305,141.0398,-1.6093000000000188,-1.141,29526.92,585362.504
1889,600519.SH,20111213,138.9929,139.741,138.3294,138.5199,139.4305,-0.9105999999999881,-0.6531,29995.83,591182.085
1888,600519.SH,20111214,138.5199,141.1668,138.5199,139.6422,138.5199,1.1222999999999956,0.8102,20813.22,412444.014
1887,600519.SH,20111215,138.9576,140.3763,137.6729,139.0352,139.6422,-0.6069999999999993,-0.4347,21880.03,430851.248
1886,600519.SH,20111216,139.7552,142.5644,139.7481,142.4232,139.0352,3.3880000000000052,2.4368,30649.0,614353.385
1885,600519.SH,20111219,141.8515,142.1479,140.6727,141.8727,142.4232,-0.5504999999999995,-0.3865,25456.36,510463.389
1884,600519.SH,20111220,141.8727,143.1432,140.1081,141.3362,141.8727,-0.536500000000018,-0.3782,17106.3,342834.67
1883,600519.SH,20111221,141.9997,142.2115,139.0352,139.2117,141.3362,-2.1244999999999834,-1.5032,21962.81,437207.569
1882,600519.SH,20111222,139.4022,141.8162,138.2023,140.9339,139.2117,1.7221999999999866,1.2371,17443.32,346785.291
1881,600519.SH,20111223,141.0962,142.155,140.461,141.7033,140.9339,0.7694000000000187,0.5459,17609.56,353128.167
1880,600519.SH,20111226,141.5974,141.6044,135.7319,136.3107,141.7033,-5.392600000000016,-3.8056,46995.04,918253.511
1879,600519.SH,20111227,136.226,136.226,132.9227,133.4238,136.3107,-2.886899999999997,-2.1179,31314.98,594898.815
1878,600519.SH,20111228,132.9086,134.4614,131.631,134.2708,133.4238,0.8470000000000084,0.6348,27738.43,524088.087
1877,600519.SH,20111229,133.4732,136.1483,133.4732,135.6684,134.2708,1.3975999999999829,1.0409,20062.13,384717.995
1876,600519.SH,20111230,136.0142,137.553,134.1085,136.4377,135.6684,0.7693000000000154,0.567,29460.86,569875.567
1875,600519.SH,20120104,135.1672,136.0636,130.5793,130.7699,136.4377,-5.6678,-4.1541,33878.28,637232.812
1874,600519.SH,20120105,129.8735,130.7205,128.7159,129.2735,130.7699,-1.4963999999999942,-1.1443,30122.64,553347.012
1873,600519.SH,20120106,129.2382,132.7321,128.2148,131.7369,129.2735,2.4633999999999787,1.9056,25190.62,464647.453
1872,600519.SH,20120109,131.2851,132.7603,128.2995,132.7039,131.7369,0.967000000000013,0.734,26160.16,483282.452
1871,600519.SH,20120110,131.991,137.3977,131.3628,137.2706,132.7039,4.566699999999997,3.4413,39235.6,749263.279
1870,600519.SH,20120111,136.1907,136.8542,133.6144,133.8826,137.2706,-3.3880000000000052,-2.4681,39891.16,761167.931
1869,600519.SH,20120112,133.1062,135.2096,133.1062,134.3555,133.8826,0.47290000000000987,0.3532,27440.36,522231.553
1868,600519.SH,20120113,134.6026,134.9555,132.358,133.1838,134.3555,-1.1717000000000155,-0.8721,20542.3,387615.921
1867,600519.SH,20120116,132.2592,132.2592,123.9868,125.222,133.1838,-7.961799999999997,-5.9781,51655.79,933514.133
1866,600519.SH,20120117,125.5679,128.4477,120.6271,127.3607,125.222,2.1387,1.7079,61227.64,1077158.896
1865,600519.SH,20120118,128.0524,130.7064,124.6927,125.2009,127.3607,-2.15979999999999,-1.6958,47294.65,858725.547
1864,600519.SH,20120119,125.5608,128.1795,123.8809,127.5442,125.2009,2.3432999999999993,1.8716,24329.42,437246.157
1863,600519.SH,20120120,128.4618,131.4263,128.4618,131.264,127.5442,3.7198000000000064,2.9165,29683.2,548292.985
1862,600519.SH,20120130,131.2781,131.9839,129.21,129.7323,131.264,-1.5317000000000007,-1.1669,30550.21,563162.776
1861,600519.SH,20120131,130.1699,131.7086,130.1205,131.5745,129.7323,1.8421999999999912,1.42,15854.7,294490.836
1860,600519.SH,20120201,131.4263,133.0639,130.4946,131.391,131.5745,-0.18350000000000932,-0.1395,24824.36,464159.684
1859,600519.SH,20120202,131.391,131.991,130.0711,131.5887,131.391,0.19769999999999754,0.1505,20375.11,378596.177
1858,600519.SH,20120203,131.6098,131.7086,129.5135,131.6239,131.5887,0.03520000000000323,0.0268,26517.89,490438.844
1857,600519.SH,20120206,131.7157,133.2333,131.144,133.078,131.6239,1.454100000000011,1.1047,29747.67,557205.041
1856,600519.SH,20120207,132.2027,133.0144,130.8616,131.1863,133.078,-1.8917000000000144,-1.4215,17942.1,334371.756
1855,600519.SH,20120208,131.1863,133.4027,130.6358,132.9015,131.1863,1.71520000000001,1.3075,23082.2,432175.419
1854,600519.SH,20120209,132.6968,134.9202,132.4568,134.6379,132.9015,1.7364000000000033,1.3065,31384.79,596916.589
1853,600519.SH,20120210,133.7767,135.8025,133.4732,134.4685,134.6379,-0.169399999999996,-0.1258,22276.37,425266.909
1852,600519.SH,20120213,133.7556,137.7576,133.1627,136.5224,134.4685,2.0538999999999987,1.5274,21639.21,416409.71
1851,600519.SH,20120214,136.0072,137.3977,135.379,136.8048,136.5224,0.28239999999999554,0.2069,15142.48,292922.052
1850,600519.SH,20120215,136.0354,138.2729,136.0354,137.4965,136.8048,0.6916999999999973,0.5056,24714.09,481676.731
1849,600519.SH,20120216,136.593,137.4965,134.532,135.3225,137.4965,-2.1740000000000066,-1.5811,22016.02,424963.025
1848,600519.SH,20120217,136.8471,136.8471,134.3696,135.1249,135.3225,-0.19759999999999422,-0.146,12287.91,235751.78
1847,600519.SH,20120220,136.1978,136.6989,134.6732,134.7155,135.1249,-0.4094000000000051,-0.303,18530.02,356774.753
1846,600519.SH,20120221,135.3719,135.9295,134.3908,135.4849,134.7155,0.7694000000000187,0.5711,13789.29,264260.509
1845,600519.SH,20120222,136.0566,136.5789,134.8002,136.0566,135.4849,0.5716999999999928,0.422,22352.27,429952.037
1844,600519.SH,20120223,135.8872,137.6659,135.8872,137.1506,136.0566,1.093999999999994,0.8041,33433.26,649316.717
1843,600519.SH,20120224,137.0589,139.9034,137.0377,139.8116,137.1506,2.6610000000000014,1.9402,23944.08,471970.592
1842,600519.SH,20120227,140.3057,141.1809,139.4022,140.1081,139.8116,0.29650000000000887,0.2121,26562.35,528808.015
1841,600519.SH,20120228,140.7645,141.8374,140.1504,141.6891,140.1081,1.5809999999999889,1.1284,25698.0,514122.721
1840,600519.SH,20120229,141.8727,144.696,141.5197,144.3148,141.6891,2.625699999999995,1.8531,39432.24,802601.071
1839,600519.SH,20120301,143.6514,145.0277,142.8538,142.9879,144.3148,-1.3268999999999949,-0.9194,16920.79,345438.323
1838,600519.SH,20120302,143.0232,143.7784,140.821,141.8021,142.9879,-1.1858000000000004,-0.8293,35216.72,706746.81
1837,600519.SH,20120305,141.7668,141.788,140.1787,141.0539,141.8021,-0.7481999999999971,-0.5276,30553.81,609500.901
1836,600519.SH,20120306,140.461,141.0539,138.3435,138.3788,141.0539,-2.6750999999999863,-1.8965,31474.0,621286.494
1835,600519.SH,20120307,137.44,138.0541,136.2119,136.3177,138.3788,-2.0611000000000104,-1.4895,29198.86,567286.77
1834,600519.SH,20120308,136.3742,138.4211,136.2119,137.2424,136.3177,0.9247000000000014,0.6783,23574.65,458505.182
1833,600519.SH,20120309,137.4188,141.2515,137.073,141.1174,137.2424,3.875,2.8235,29239.34,578119.773
1832,600519.SH,20120312,141.2515,142.3032,140.4822,141.548,141.1174,0.4305999999999983,0.3051,25681.62,514548.199
1831,600519.SH,20120313,141.2374,143.4961,141.2374,142.3385,141.548,0.7905000000000086,0.5585,18316.24,370157.885
1830,600519.SH,20120314,142.2891,144.0255,139.7552,140.2281,142.3385,-2.1103999999999985,-1.4827,40699.86,820433.738
1829,600519.SH,20120315,140.4892,142.8608,140.1787,140.4116,140.2281,0.1834999999999809,0.1309,28094.96,562966.952
1828,600519.SH,20120316,141.7244,146.8135,141.3786,146.5241,140.4116,6.112500000000011,4.3533,51583.56,1060740.607
1827,600519.SH,20120319,146.6723,149.3333,145.0983,146.5594,146.5241,0.03530000000000655,0.0241,45635.76,952934.077
1826,600519.SH,20120320,146.4959,147.5899,145.4795,146.637,146.5594,0.07759999999998968,0.0529,23400.21,486464.276
1825,600519.SH,20120321,146.6723,147.5193,143.8913,144.7666,146.637,-1.8703999999999894,-1.2755,29527.71,607930.947
1824,600519.SH,20120322,144.216,146.0371,144.1949,144.943,144.7666,0.176400000000001,0.1219,8331.87,171049.55
1823,600519.SH,20120323,146.4606,150.025,146.4606,149.651,144.943,4.707999999999998,3.2482,54873.7,1159278.435
1822,600519.SH,20120326,149.0157,152.3896,149.0016,151.8955,149.651,2.244499999999988,1.4998,37653.79,807094.326
1821,600519.SH,20120327,148.3805,148.9239,141.8727,142.2256,151.8955,-9.669900000000013,-6.3662,79106.14,1635757.954
1820,600519.SH,20120328,140.461,144.696,139.974,142.155,142.2256,-0.07059999999998468,-0.0496,55461.01,1116354.644
1819,600519.SH,20120329,141.7315,145.0489,141.1668,141.9785,142.155,-0.17650000000000432,-0.1242,36982.79,751200.412
1818,600519.SH,20120330,141.9856,143.2773,137.6377,139.0211,141.9785,-2.957400000000007,-2.083,37959.9,749355.396
1817,600519.SH,20120405,138.4141,145.6842,138.4141,145.4018,139.0211,6.380700000000019,4.5897,40960.98,831105.661
1816,600519.SH,20120406,145.1336,146.87,145.0701,146.7923,145.4018,1.390500000000003,0.9563,26729.89,553032.996
1815,600519.SH,20120409,146.4959,148.1687,145.1195,147.7029,146.7923,0.9105999999999881,0.6203,14474.53,300301.66
1814,600519.SH,20120410,147.717,148.0699,144.7736,146.8911,147.7029,-0.8118000000000052,-0.5496,16640.63,344431.373
1813,600519.SH,20120411,144.696,149.2839,143.6443,147.4135,146.8911,0.5224000000000046,0.3556,31460.72,655577.444
1812,600519.SH,20120412,147.4135,150.0039,145.8818,149.9333,147.4135,2.5198000000000036,1.7093,28422.97,597232.641
1811,600519.SH,20120413,149.9898,151.0838,149.2133,150.3638,149.9333,0.430499999999995,0.2871,20527.3,436617.432
1810,600519.SH,20120416,149.9898,152.0367,149.3474,150.2227,150.3638,-0.14109999999999445,-0.0938,20893.29,447725.423
1809,600519.SH,20120417,150.2297,150.3497,148.2252,148.3522,150.2227,-1.8704999999999927,-1.2452,17872.26,377050.666
1808,600519.SH,20120418,148.5146,151.6132,148.2252,150.9497,148.3522,2.5974999999999966,1.7509,22815.45,485407.318
1807,600519.SH,20120419,150.8932,151.3097,146.6794,147.8581,150.9497,-3.0915999999999997,-2.0481,21823.7,459867.207
1806,600519.SH,20120420,147.0252,150.5897,147.0252,149.9898,147.8581,2.131699999999995,1.4417,17046.31,360265.741
1805,600519.SH,20120423,149.4392,151.2391,148.1264,149.5239,149.9898,-0.46590000000000487,-0.3106,13281.65,281175.038
1804,600519.SH,20120424,149.7709,150.3497,148.1828,149.298,149.5239,-0.22589999999999577,-0.1511,21782.06,459834.811
1803,600519.SH,20120425,149.9545,150.5262,148.2252,150.2862,149.298,0.9882000000000062,0.6619,15529.42,329552.763
1802,600519.SH,20120426,151.225,153.166,150.6956,152.9472,150.2862,2.6610000000000014,1.7706,35019.76,753334.296
1801,600519.SH,20120427,152.9472,159.1515,152.9472,158.5021,152.9472,5.5549000000000035,3.6319,42728.23,954712.957
1800,600519.SH,20120502,159.5185,159.9208,156.6952,159.5044,158.5021,1.002299999999991,0.6324,35339.75,793434.507
1799,600519.SH,20120503,159.5044,160.4361,157.8316,160.0055,159.5044,0.5011000000000081,0.3142,25654.46,579082.874
1798,600519.SH,20120504,159.8714,165.7863,159.8714,165.1652,160.0055,5.159699999999987,3.2247,31879.43,734789.68
1797,600519.SH,20120507,165.7299,167.8191,164.657,165.5252,165.1652,0.36000000000001364,0.218,34244.66,805751.89
1796,600519.SH,20120508,165.4828,165.7651,161.9042,165.2428,165.5252,-0.28240000000002397,-0.1706,36664.91,851128.752
1795,600519.SH,20120509,163.1324,164.2123,160.3655,162.9277,165.2428,-2.315100000000001,-1.401,32909.59,756259.728
1794,600519.SH,20120510,163.0477,163.0477,160.1891,160.7184,162.9277,-2.2092999999999847,-1.356,30574.04,697959.454
1793,600519.SH,20120511,160.9302,161.2831,159.4479,160.7114,160.7184,-0.007000000000005002,-0.0044,23260.71,528011.697
1792,600519.SH,20120514,160.9302,160.9302,155.7141,156.8222,160.7114,-3.889199999999988,-2.42,38797.04,863502.637
1791,600519.SH,20120515,156.0599,157.8669,155.3541,157.4787,156.8222,0.6564999999999941,0.4186,16168.74,359784.509
1790,600519.SH,20120516,157.3657,157.6833,153.8718,155.2976,157.4787,-2.181100000000015,-1.385,28139.54,619595.453
1789,600519.SH,20120517,155.3682,156.2717,154.3024,155.22,155.2976,-0.07759999999998968,-0.05,34172.33,751957.382
1788,600519.SH,20120518,154.3447,155.2623,152.3896,153.8154,155.22,-1.4045999999999879,-0.9049,26277.78,571816.871
1787,600519.SH,20120521,153.5754,158.4739,153.5754,157.5351,153.8154,3.719699999999989,2.4183,28843.45,638767.871
1786,600519.SH,20120522,158.8197,163.4006,158.8197,161.8336,157.5351,4.29849999999999,2.7286,41458.47,951034.142
1785,600519.SH,20120523,161.8125,163.8241,160.9302,162.6736,161.8336,0.8400000000000034,0.5191,24722.63,570787.761
1784,600519.SH,20120524,162.2007,164.297,153.7871,155.4529,162.6736,-7.220699999999994,-4.4388,53743.47,1201209.541
1783,600519.SH,20120525,155.4529,155.8976,152.4602,154.2812,155.4529,-1.171699999999987,-0.7537,30569.29,667952.251
1782,600519.SH,20120528,153.8789,159.4479,153.7377,159.1585,154.2812,4.877299999999991,3.1613,27833.72,618961.099
1781,600519.SH,20120530,160.5843,162.3277,160.2243,161.396,159.1585,2.237499999999983,1.4058,25700.7,587866.122
1780,600519.SH,20120531,161.0713,167.8474,160.9302,167.0568,161.396,5.660800000000023,3.5074,37367.05,877484.818
1779,600519.SH,20120601,167.9885,171.5177,167.078,169.6613,167.0568,2.6045000000000016,1.5591,38504.34,923904.347
1778,600519.SH,20120604,167.9885,171.5106,166.9086,166.9509,169.6613,-2.7104000000000212,-1.5975,24327.61,581257.511
1777,600519.SH,20120605,167.6215,170.6707,167.4309,169.9649,166.9509,3.01400000000001,1.8053,24561.31,588242.228
1776,600519.SH,20120606,170.106,170.8119,166.8662,166.9862,169.9649,-2.9787000000000035,-1.7525,18728.94,445576.921
1775,600519.SH,20120607,168.2638,169.866,167.1415,167.9744,166.9862,0.9882000000000062,0.5918,19677.3,470452.059
1774,600519.SH,20120608,168.6944,169.5272,166.5769,168.6802,167.9744,0.7058000000000106,0.4202,17286.24,411908.852
1773,600519.SH,20120611,168.6238,169.5625,164.7417,166.2592,168.6802,-2.4210000000000207,-1.4353,33061.23,780468.481
1772,600519.SH,20120612,165.3134,166.9227,163.8453,165.0593,166.2592,-1.1998999999999853,-0.7217,16372.52,382922.345
1771,600519.SH,20120613,165.5181,168.8214,164.5299,168.6873,165.0593,3.627999999999986,2.198,20463.47,485626.133
1770,600519.SH,20120614,167.9885,173.487,167.438,172.64,168.6873,3.952699999999993,2.3432,28704.73,698222.394
1769,600519.SH,20120615,172.9435,173.9246,169.2378,171.7859,172.64,-0.8540999999999883,-0.4947,19859.84,483582.93
1768,600519.SH,20120618,171.8071,175.2657,171.8071,173.9599,171.7859,2.1740000000000066,1.2655,19538.35,482525.469
1767,600519.SH,20120619,173.007,175.1669,170.7836,172.0118,173.9599,-1.9481000000000108,-1.1199,17299.94,423906.505
1766,600519.SH,20120620,172.1035,172.4988,170.8119,171.913,172.0118,-0.0987999999999829,-0.0574,11393.46,277398.32
1765,600519.SH,20120621,171.913,171.9412,168.5532,169.2449,171.913,-2.6681000000000097,-1.552,17034.03,409685.074
1764,600519.SH,20120625,168.0591,170.7836,167.6356,167.7062,169.2449,-1.5387000000000057,-0.9092,18434.05,440645.799
1763,600519.SH,20120626,167.4239,168.6097,164.1911,167.8826,167.7062,0.176400000000001,0.1052,26122.47,615182.456
1762,600519.SH,20120627,167.9885,171.0307,167.9885,170.7413,167.8826,2.858699999999999,1.7028,23257.14,559606.599
1761,600519.SH,20120628,170.7272,170.8119,166.5698,166.6757,170.7413,-4.065599999999989,-2.3811,22213.41,529704.806
1760,600519.SH,20120629,166.1322,170.106,166.1322,168.8002,166.6757,2.1244999999999834,1.2746,23224.19,555873.153
1759,600519.SH,20120702,169.4002,172.887,166.591,170.706,168.8002,1.9057999999999993,1.129,25731.26,622505.563
1758,600519.SH,20120703,170.3178,179.9877,170.1131,179.9454,170.706,9.239400000000018,5.4125,50158.63,1255671.521
1757,600519.SH,20120704,181.3994,183.4463,177.8702,182.5711,179.9454,2.625699999999995,1.4592,45035.24,1155572.21
1756,600519.SH,20120705,180.3723,182.0857,178.6231,180.4154,182.5661,-2.1507000000000005,-1.178,22749.37,572395.284
1755,600519.SH,20120706,180.6233,187.8138,179.3687,186.3871,180.4154,5.9716999999999985,3.31,39158.83,1005403.254
1754,600519.SH,20120709,186.3083,188.545,182.5446,182.6162,186.3871,-3.7709000000000117,-2.0232,28527.11,736832.305
1753,600519.SH,20120710,182.4514,184.3798,179.1321,179.5121,182.6162,-3.1040999999999883,-1.6998,26987.1,683253.815
1752,600519.SH,20120711,179.8849,185.1971,178.0639,184.9677,179.5121,5.455600000000004,3.0391,32009.94,808688.574
1751,600519.SH,20120712,185.0394,189.986,182.8098,183.5697,184.9677,-1.3979999999999961,-0.7558,37273.02,968810.613
1750,600519.SH,20120713,183.2901,189.2619,183.0249,188.3299,183.5697,4.7601999999999975,2.5931,29548.11,769107.549
1749,600519.SH,20120716,187.8998,190.7531,187.7564,188.0073,188.3299,-0.32260000000002265,-0.1713,29533.56,779744.589
1748,600519.SH,20120717,186.3943,187.104,181.5982,181.9209,188.0073,-6.086399999999998,-3.2373,36030.98,925218.299
1747,600519.SH,20120718,181.8061,183.455,171.9846,175.6121,181.9209,-6.308799999999991,-3.4679,74046.92,1815273.721
1746,600519.SH,20120719,174.9167,178.1858,174.2428,176.5082,175.6121,0.8960999999999899,0.5103,26580.99,654750.767
1745,600519.SH,20120720,175.9921,179.7558,174.1281,174.2643,176.5082,-2.2438999999999965,-1.2713,26054.64,644548.783
1744,600519.SH,20120723,171.9703,174.5368,171.3394,173.9059,174.2643,-0.35839999999998895,-0.2057,19811.4,477867.229
1743,600519.SH,20120724,172.4936,182.222,172.4936,178.7808,173.9059,4.874899999999997,2.8032,34372.14,853488.549
1742,600519.SH,20120725,179.2253,183.3833,178.874,183.2041,178.7808,4.423300000000012,2.4741,26170.22,664005.628
1741,600519.SH,20120726,182.7381,186.0359,179.0102,179.5407,183.2041,-3.663400000000024,-1.9996,23418.79,594576.399
1740,600519.SH,20120727,179.8562,180.6591,176.9312,178.831,179.5407,-0.709699999999998,-0.3953,18421.65,458534.524
1739,600519.SH,20120730,178.6876,181.0892,177.4689,179.1106,178.831,0.2796000000000163,0.1563,17495.31,439211.392
1738,600519.SH,20120731,178.8669,182.0929,176.3935,176.6731,179.1106,-2.4375,-1.3609,19465.72,487548.46
1737,600519.SH,20120801,176.4867,178.2431,173.4112,174.2428,176.6731,-2.430300000000017,-1.3756,26715.17,654397.913
1736,600519.SH,20120802,174.2859,175.9921,172.8807,173.6048,174.2428,-0.6379999999999768,-0.3662,17054.77,414452.98
