,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
1178,399001.SZ,20141128,9002.227,8837.472,9010.173,8767.116,8860.433,141.794,1.6003,237889029.61,298268883.1857
1177,399001.SZ,20141201,9095.757,9029.64,9180.64,9028.834,9002.227,93.53,1.039,224163187.59,279043730.8753
1176,399001.SZ,20141202,9366.949,9058.318,9433.643,9027.299,9095.757,271.192,2.9815,204649707.88,265813146.3921
1175,399001.SZ,20141203,9643.924,9448.366,9777.765,9441.833,9366.949,276.975,2.9569,288938608.67,367899674.3026
1174,399001.SZ,20141204,10029.831,9679.589,10040.724,9659.948,9643.924,385.907,4.0016,273711402.16,359996832.9972
1173,399001.SZ,20141205,10067.279,10164.373,10319.867,9749.136,10029.831,37.448,0.3734,313024454.84,411346383.467
1172,399001.SZ,20141208,10554.566,10047.117,10587.623,9919.649,10067.279,487.287,4.8403,273927101.57,367328232.6105
1171,399001.SZ,20141209,10116.49,10496.629,11050.846,10042.013,10554.566,-438.076,-4.1506,345795908.63,450533481.5691
1170,399001.SZ,20141210,10545.515,10154.53,10567.451,10048.464,10116.49,429.025,4.2408,230777165.16,304610904.4248
1169,399001.SZ,20141211,10478.881,10443.655,10725.769,10387.593,10545.515,-66.634,-0.6319,236360778.96,296280603.6625
1168,399001.SZ,20141212,10462.312,10451.612,10622.883,10390.019,10478.881,-16.569,-0.1581,203654486.24,262903440.0586
1167,399001.SZ,20141215,10504.229,10477.448,10531.657,10298.376,10462.312,41.917,0.4006,210900936.4,285020526.0868
1166,399001.SZ,20141216,10668.617,10486.687,10668.617,10429.56,10504.229,164.388,1.565,213597665.99,283998639.9489
1165,399001.SZ,20141217,10786.722,10728.743,10788.971,10533.115,10668.617,118.105,1.107,228903587.07,309646608.5007
1164,399001.SZ,20141218,10665.179,10744.271,10812.15,10656.347,10786.722,-121.543,-1.1268,182287145.32,254366253.1737
1163,399001.SZ,20141219,10627.109,10646.658,10684.601,10382.287,10665.179,-38.07,-0.357,212010611.13,269701227.2384
1162,399001.SZ,20141222,10608.515,10607.578,10742.369,10474.924,10627.109,-18.594,-0.175,243468178.25,293113801.6899
1161,399001.SZ,20141223,10570.786,10549.979,10794.191,10490.14,10608.515,-37.729,-0.3556,167942724.97,206159871.4177
1160,399001.SZ,20141224,10292.522,10614.124,10627.085,10179.256,10570.786,-278.264,-2.6324,153939596.11,191800646.7035
1159,399001.SZ,20141225,10493.779,10350.941,10514.64,10296.001,10292.522,201.257,1.9554,148765843.44,188684914.6523
1158,399001.SZ,20141226,10802.636,10505.707,10816.828,10487.906,10493.779,308.857,2.9432,172211278.76,221152238.2326
1157,399001.SZ,20141229,10780.396,10918.956,10965.287,10665.259,10802.636,-22.24,-0.2059,201874878.8,261652367.4981
1156,399001.SZ,20141230,10722.262,10756.578,10866.363,10660.202,10780.396,-58.134,-0.5393,165694591.49,218360440.2491
1155,399001.SZ,20141231,11014.624,10723.091,11037.607,10711.327,10722.262,292.362,2.7267,159177993.91,208090533.9756
1154,399001.SZ,20150105,11520.59,11150.979,11587.279,11150.979,11014.624,505.966,4.5936,218356371.17,277925377.4334
1153,399001.SZ,20150106,11667.967,11424.922,11749.138,11374.505,11520.59,147.377,1.2792,211610179.91,287572187.3732
1152,399001.SZ,20150107,11613.356,11612.731,11714.78,11505.033,11667.967,-54.611,-0.468,168363335.79,228882567.5519
1151,399001.SZ,20150108,11465.138,11624.593,11656.705,11371.925,11613.356,-148.218,-1.2763,164446779.26,222247514.7597
1150,399001.SZ,20150109,11324.762,11424.532,11738.248,11313.246,11465.138,-140.376,-1.2244,161630131.63,225837415.3489
1149,399001.SZ,20150112,11285.18,11279.73,11376.088,11116.058,11324.762,-39.582,-0.3495,139674749.19,191166077.1748
1148,399001.SZ,20150113,11355.809,11250.878,11418.453,11244.423,11285.18,70.629,0.6259,124074775.2,186315169.3595
1147,399001.SZ,20150114,11237.782,11366.946,11429.307,11153.166,11355.809,-118.027,-1.0394,121866764.95,179997367.1727
1146,399001.SZ,20150115,11483.684,11240.837,11483.751,11161.519,11237.782,245.902,2.1882,125831591.86,186404371.7974
1145,399001.SZ,20150116,11532.802,11496.763,11583.73,11436.277,11483.684,49.118,0.4277,147255651.86,219919725.2353
1144,399001.SZ,20150119,10770.929,10939.043,11204.489,10634.619,11532.802,-761.873,-6.6061,195380051.61,276241094.2795
1143,399001.SZ,20150120,10996.482,10761.276,11026.054,10750.85,10770.929,225.553,2.0941,180890060.83,275911294.3606
1142,399001.SZ,20150121,11372.18,11051.948,11395.1,11000.741,10996.482,375.698,3.4165,211736675.86,317667679.4925
1141,399001.SZ,20150122,11471.209,11358.438,11499.439,11342.079,11372.18,99.029,0.8708,192754273.17,288366348.025
1140,399001.SZ,20150123,11436.287,11507.438,11554.517,11379.963,11471.209,-34.922,-0.3044,184716575.34,275935239.5307
1139,399001.SZ,20150126,11686.967,11564.219,11711.889,11512.008,11436.287,250.68,2.192,182670707.7,270396477.8923
1138,399001.SZ,20150127,11551.873,11670.239,11705.906,11368.99,11686.967,-135.094,-1.1559,204002043.41,294791382.8757
1137,399001.SZ,20150128,11354.201,11484.991,11530.094,11309.213,11551.873,-197.672,-1.7112,168074641.66,252275991.6515
1136,399001.SZ,20150129,11249.037,11187.297,11319.473,11161.43,11354.201,-105.164,-0.9262,157201233.26,219873410.5608
1135,399001.SZ,20150130,11150.694,11290.454,11354.094,11132.799,11249.037,-98.343,-0.8742,155497385.25,213573542.8501
1134,399001.SZ,20150202,10963.136,10952.14,11140.97,10921.439,11150.694,-187.558,-1.682,133739037.03,189545587.514
1133,399001.SZ,20150203,11209.19,11077.479,11216.679,10993.548,10963.136,246.054,2.2444,146276254.86,222717460.5218
1132,399001.SZ,20150204,11116.55,11241.977,11364.375,11111.531,11209.19,-92.64,-0.8265,156536477.36,232840266.9572
1131,399001.SZ,20150205,11065.578,11367.142,11386.734,11065.578,11116.55,-50.972,-0.4585,176346160.12,271111427.7847
1130,399001.SZ,20150206,10791.103,11022.487,11054.94,10715.43,11065.578,-274.475,-2.4804,150814387.41,224832361.7502
1129,399001.SZ,20150209,10868.141,10792.004,10975.847,10760.047,10791.103,77.038,0.7139,120543174.44,185381310.2468
1128,399001.SZ,20150210,11136.62,10887.681,11136.62,10875.285,10868.141,268.479,2.4703,108338195.6,166381542.8303
1127,399001.SZ,20150211,11265.626,11174.306,11318.458,11167.122,11136.62,129.006,1.1584,128216716.61,193548006.0897
1126,399001.SZ,20150212,11302.731,11268.586,11348.316,11185.003,11265.626,37.105,0.3294,133836200.56,201616413.4375
1125,399001.SZ,20150213,11443.052,11362.003,11564.682,11338.012,11302.731,140.321,1.2415,166967815.73,260041109.4515
1124,399001.SZ,20150216,11595.253,11474.877,11606.014,11437.74,11443.052,152.201,1.3301,166436043.26,266324970.2086
1123,399001.SZ,20150217,11718.562,11658.05,11772.15,11644.539,11595.253,123.309,1.0634,149360506.29,240672356.178
1122,399001.SZ,20150225,11539.7,11755.183,11755.183,11500.691,11718.562,-178.862,-1.5263,152713036.49,244143549.0137
1121,399001.SZ,20150226,11750.78,11526.511,11752.01,11470.427,11539.7,211.08,1.8292,165245772.54,252743636.8794
1120,399001.SZ,20150227,11757.684,11736.289,11819.417,11719.664,11750.78,6.904,0.0588,182015566.44,277325326.5545
1119,399001.SZ,20150302,11884.017,11869.958,11955.815,11781.61,11757.684,126.333,1.0745,241960804.13,373783622.3796
1118,399001.SZ,20150303,11526.223,11800.989,11800.989,11515.552,11884.017,-357.794,-3.0107,253464630.95,392286989.9499
1117,399001.SZ,20150304,11655.075,11530.935,11688.279,11521.696,11526.223,128.852,1.1179,218303073.18,336147575.6485
1116,399001.SZ,20150305,11566.388,11597.488,11628.147,11484.796,11655.075,-88.687,-0.7609,224195903.93,355832905.1528
1115,399001.SZ,20150306,11392.397,11600.66,11626.106,11381.905,11566.388,-173.991,-1.5043,202058642.37,314927522.6223
1114,399001.SZ,20150309,11533.231,11280.019,11547.83,11169.051,11392.397,140.834,1.2362,184948411.65,286243380.8151
1113,399001.SZ,20150310,11556.653,11501.978,11649.251,11479.275,11533.231,23.422,0.2031,195230721.9,312406168.3554
1112,399001.SZ,20150311,11525.088,11554.664,11682.541,11491.687,11556.653,-31.565,-0.2731,193400967.6,307062256.2513
1111,399001.SZ,20150312,11635.589,11593.69,11645.561,11516.247,11525.088,110.501,0.9588,198461273.89,315014930.3968
1110,399001.SZ,20150313,11713.611,11680.471,11751.195,11654.192,11635.589,78.022,0.6705,179148224.93,287291979.1385
1109,399001.SZ,20150316,12017.773,11791.417,12021.823,11748.083,11713.611,304.162,2.5967,254026630.55,418529011.8719
1108,399001.SZ,20150317,12169.516,12083.438,12190.276,12046.798,12017.773,151.743,1.2627,315381790.75,497461678.2072
1107,399001.SZ,20150318,12496.239,12206.717,12505.342,12190.254,12169.516,326.723,2.6848,322145855.24,486525165.3651
1106,399001.SZ,20150319,12429.111,12549.547,12552.711,12337.675,12496.239,-67.128,-0.5372,311638344.8,475854517.1049
1105,399001.SZ,20150320,12544.454,12427.414,12659.829,12387.888,12429.111,115.343,0.928,297874055.1,494727867.5407
1104,399001.SZ,20150323,12780.317,12644.19,12813.833,12644.19,12544.454,235.863,1.8802,322820798.43,546104798.6829
1103,399001.SZ,20150324,12801.202,12841.145,12841.445,12495.917,12780.317,20.885,0.1634,390785341.25,661351638.0211
1102,399001.SZ,20150325,12757.095,12776.003,12841.903,12656.523,12801.202,-44.107,-0.3446,333240450.71,591658722.5156
1101,399001.SZ,20150326,12712.979,12703.346,12856.213,12601.749,12757.095,-44.116,-0.3458,307857598.14,560935296.3519
1100,399001.SZ,20150327,12874.424,12779.326,12930.241,12717.431,12712.979,161.445,1.2699,236975839.06,422710424.7063
1099,399001.SZ,20150330,13193.316,12917.136,13242.306,12894.494,12874.424,318.892,2.4769,298051198.21,507012272.8593
1098,399001.SZ,20150331,13160.664,13420.923,13538.287,13106.969,13193.316,-32.652,-0.2475,317728594.81,553665735.044
1097,399001.SZ,20150401,13394.725,13187.422,13454.812,13142.401,13160.664,234.061,1.7785,287875627.8,517514291.3876
1096,399001.SZ,20150402,13426.1,13486.895,13537.38,13235.279,13394.725,31.375,0.2342,321767130.06,583083680.9396
1095,399001.SZ,20150403,13494.641,13336.866,13502.467,13296.945,13426.1,68.541,0.5105,326233579.78,602232987.6836
1094,399001.SZ,20150407,13768.728,13626.621,13769.763,13625.26,13494.641,274.087,2.0311,344476953.58,639256131.2167
1093,399001.SZ,20150408,13841.717,13814.979,13846.55,13513.145,13768.728,72.989,0.5301,361429213.53,685766862.7177
1092,399001.SZ,20150409,13796.733,13898.493,13914.007,13505.852,13841.717,-44.984,-0.325,346150570.71,648752428.1059
1091,399001.SZ,20150410,14013.335,13718.925,14034.31,13650.324,13796.733,216.602,1.57,295307916.99,565353030.8974
1090,399001.SZ,20150413,14149.505,14100.353,14175.356,13972.41,14013.335,136.17,0.9717,332808102.32,638813356.3979
1089,399001.SZ,20150414,14042.464,14132.612,14221.506,13920.064,14149.505,-107.041,-0.7565,326909093.64,614882766.2696
1088,399001.SZ,20150415,13646.607,14023.402,14023.402,13646.607,14042.464,-395.857,-2.819,311574168.84,558136511.4244
1087,399001.SZ,20150416,13967.802,13549.873,14024.677,13492.766,13646.607,321.195,2.3537,259650094.13,481430400.7875
1086,399001.SZ,20150417,14149.342,14120.773,14249.468,14039.036,13967.802,181.54,1.2997,334301246.35,588547079.4897
1085,399001.SZ,20150420,13871.599,14132.829,14288.325,13814.961,14149.342,-277.743,-1.9629,370369416.55,627495742.114
1084,399001.SZ,20150421,14438.995,13882.436,14438.995,13882.436,13871.599,567.396,4.0903,309272608.14,548745743.9496
1083,399001.SZ,20150422,14749.133,14529.244,14756.152,14510.934,14438.995,310.138,2.1479,363904289.57,651713100.246
1082,399001.SZ,20150423,14743.217,14842.205,14893.01,14647.138,14749.133,-5.916,-0.0401,378663766.06,687742986.904
1081,399001.SZ,20150424,14598.695,14615.535,14771.287,14422.537,14743.217,-144.522,-0.9803,353165959.33,640006983.1136
1080,399001.SZ,20150427,14809.424,14749.024,14910.313,14644.007,14598.695,210.729,1.4435,345252659.09,636505402.6907
1079,399001.SZ,20150428,14707.245,14946.95,14979.81,14580.422,14809.424,-102.179,-0.69,333952855.15,613771345.2656
1078,399001.SZ,20150429,14871.952,14669.217,14907.957,14542.321,14707.245,164.707,1.1199,272506011.42,526702466.5531
1077,399001.SZ,20150430,14818.64,14909.06,15009.729,14818.64,14871.952,-53.312,-0.3585,276318705.45,546808266.5034
1076,399001.SZ,20150504,14860.53,14846.478,14958.791,14714.912,14818.64,41.89,0.2827,264061794.52,499171092.2537
1075,399001.SZ,20150505,14233.098,14831.905,14831.905,14145.501,14860.53,-627.432,-4.2221,300637801.98,536178153.5233
1074,399001.SZ,20150506,14136.166,14347.55,14569.645,14032.021,14233.098,-96.932,-0.681,266597218.75,516906447.0461
1073,399001.SZ,20150507,14114.728,14080.355,14226.08,14027.603,14136.166,-21.438,-0.1517,226513292.22,427043979.3525
1072,399001.SZ,20150508,14481.249,14271.461,14481.438,14165.07,14114.728,366.521,2.5967,254235473.35,512939721.7893
1071,399001.SZ,20150511,14944.883,14572.815,14946.651,14447.781,14481.249,463.634,3.2016,317394179.21,668704410.5335
1070,399001.SZ,20150512,15066.289,14975.226,15088.96,14879.597,14944.883,121.406,0.8124,334000961.84,720769296.8466
1069,399001.SZ,20150513,15173.092,15075.024,15245.813,14962.377,15066.289,106.803,0.7089,347022211.54,731822670.7727
1068,399001.SZ,20150514,15024.468,15210.753,15299.794,15003.723,15173.092,-148.624,-0.9795,337960219.87,696829201.4226
1067,399001.SZ,20150515,14694.947,14955.411,14955.411,14590.757,15024.468,-329.521,-2.1932,311171360.39,640341241.4884
1066,399001.SZ,20150518,14672.632,14612.884,14759.086,14564.733,14694.947,-22.315,-0.1519,295493125.76,636452491.9588
1065,399001.SZ,20150519,15127.376,14723.214,15173.919,14704.328,14672.632,454.744,3.0993,318039850.08,699386747.0411
1064,399001.SZ,20150520,15337.083,15206.559,15618.128,15206.559,15127.376,209.707,1.3863,379613287.38,816056299.4613
1063,399001.SZ,20150521,15872.534,15402.948,15872.588,15402.948,15337.083,535.451,3.4912,355766470.25,793016592.1698
1062,399001.SZ,20150522,16045.797,16084.038,16191.152,15731.01,15872.534,173.263,1.0916,436129070.9,953022018.2823
1061,399001.SZ,20150525,16351.056,15894.14,16368.908,15810.149,16045.797,305.259,1.9024,421405387.31,912116359.109
1060,399001.SZ,20150526,16903.471,16456.23,16904.147,16397.504,16351.056,552.415,3.3785,446921466.33,973387615.1212
1059,399001.SZ,20150527,16963.522,16988.904,17061.917,16610.779,16903.471,60.051,0.3553,444795218.96,991067291.9683
1058,399001.SZ,20150528,15912.947,16953.604,17153.803,15909.101,16963.522,-1050.575,-6.1931,522049636.77,1113595987.4174
1057,399001.SZ,20150529,16100.448,15920.326,16386.054,15299.647,15912.947,187.501,1.1783,412437255.95,900657454.1041
1056,399001.SZ,20150601,16917.525,16247.389,16921.066,16245.553,16100.448,817.077,5.0749,364798783.08,829892628.2944
1055,399001.SZ,20150602,17485.578,17051.22,17485.578,16963.738,16917.525,568.053,3.3578,396498446.16,930302407.2149
1054,399001.SZ,20150603,17538.503,17626.916,17696.477,17098.431,17485.578,52.925,0.3027,407201738.45,965762887.2691
1053,399001.SZ,20150604,17501.052,17579.358,17608.724,16426.312,17538.503,-37.451,-0.2135,401600049.13,933840255.1505
1052,399001.SZ,20150605,17649.086,17727.86,17901.863,17302.554,17501.052,148.034,0.8459,444202411.46,1021528583.3286
1051,399001.SZ,20150608,17452.308,17648.722,17648.722,17145.698,17649.086,-196.778,-1.1149,420823903.02,953235860.2533
1050,399001.SZ,20150609,17398.996,17410.64,17609.276,17184.324,17452.308,-53.312,-0.3055,347168452.8,782703500.2066
1049,399001.SZ,20150610,17677.572,17297.04,17852.36,17165.894,17398.996,278.576,1.6011,358761346.62,810844447.1443
1048,399001.SZ,20150611,17889.689,17692.898,17889.911,17606.426,17677.572,212.117,1.1999,351087908.59,821409994.2781
1047,399001.SZ,20150612,18098.274,17978.048,18198.073,17921.91,17889.689,208.585,1.166,385071961.36,904844636.7903
1046,399001.SZ,20150615,17702.551,18182.642,18211.757,17668.67,18098.274,-395.723,-2.1865,406178348.27,930031385.1953
1045,399001.SZ,20150616,17075.931,17502.368,17502.368,16911.91,17702.551,-626.62,-3.5397,353020384.19,805377441.0254
1044,399001.SZ,20150617,17405.571,17073.078,17474.079,16564.365,17075.931,329.64,1.9304,312419167.05,706310895.1269
1043,399001.SZ,20150618,16734.839,17367.128,17442.77,16709.603,17405.571,-670.732,-3.8535,289059707.07,675366743.8191
1042,399001.SZ,20150619,15725.47,16386.981,16578.876,15700.494,16734.839,-1009.369,-6.0315,289646424.43,601166841.5314
1041,399001.SZ,20150623,16045.989,15720.321,16047.316,14938.821,15725.47,320.519,2.0382,292927731.93,604701217.8517
1040,399001.SZ,20150624,16312.311,16178.553,16345.749,15867.912,16045.989,266.322,1.6597,332173442.36,675215409.4689
1039,399001.SZ,20150625,15692.444,16369.995,16399.344,15499.223,16312.311,-619.867,-3.8,331715691.97,684557156.141
1038,399001.SZ,20150626,14398.785,15196.558,15229.001,14321.052,15692.444,-1293.659,-8.2438,294665860.97,555137979.5472
1037,399001.SZ,20150629,13566.271,14703.966,14712.163,13250.347,14398.785,-832.514,-5.7818,358946932.57,631193308.4717
1036,399001.SZ,20150630,14337.965,13274.645,14352.052,12723.159,13566.271,771.694,5.6883,399540089.73,721379006.7768
1035,399001.SZ,20150701,13650.816,14185.102,14696.982,13578.375,14337.965,-687.149,-4.7925,348742096.51,691162657.59
1034,399001.SZ,20150702,12924.19,13655.732,13732.494,12727.229,13650.816,-726.626,-5.3229,320735082.13,552266642.0614
1033,399001.SZ,20150703,12246.062,12475.61,13154.131,11953.081,12924.19,-678.128,-5.247,315536177.99,505096508.6348
1032,399001.SZ,20150706,12075.769,13140.14,13140.14,11584.471,12246.062,-170.293,-1.3906,396337977.43,609083642.2065
1031,399001.SZ,20150707,11375.604,11660.56,11767.66,11282.623,12075.769,-700.165,-5.7981,227324024.42,301441448.9384
1030,399001.SZ,20150708,11040.889,10870.144,11112.616,10850.384,11375.604,-334.715,-2.9424,307328584.51,414188236.6274
1029,399001.SZ,20150709,11510.34,10953.332,11513.36,10932.997,11040.889,469.451,4.2519,207454532.55,277580712.3885
1028,399001.SZ,20150710,12038.145,11733.448,12062.902,11696.769,11510.34,527.805,4.5855,158915229.31,247329131.247
1027,399001.SZ,20150713,12614.155,12367.618,12658.069,12261.253,12038.145,576.01,4.7849,233849125.41,391782582.6645
1026,399001.SZ,20150714,12728.513,12796.485,13091.928,12635.197,12614.155,114.358,0.9066,285635144.89,491957805.2872
1025,399001.SZ,20150715,12132.419,12783.075,12792.311,12093.9,12728.513,-596.094,-4.6831,345295414.63,545533645.9533
1024,399001.SZ,20150716,12357.606,11963.351,12600.653,11637.472,12132.419,225.187,1.8561,324294156.02,508193524.4838
1023,399001.SZ,20150717,13004.957,12460.507,13097.454,12435.595,12357.606,647.351,5.2385,307007633.26,507932526.6704
1022,399001.SZ,20150720,13202.395,13115.48,13427.863,12942.945,13004.957,197.438,1.5182,358165176.45,631752513.9887
1021,399001.SZ,20150721,13315.556,13038.148,13436.912,12928.133,13202.395,113.161,0.8571,312415716.46,560591902.024
1020,399001.SZ,20150722,13416.536,13307.932,13482.039,13098.805,13315.556,100.98,0.7584,334908918.79,605120407.1976
1019,399001.SZ,20150723,13754.528,13432.612,13792.365,13356.055,13416.536,337.992,2.5192,367043495.77,654514175.6763
1018,399001.SZ,20150724,13518.515,13789.313,13970.836,13424.181,13754.528,-236.013,-1.7159,400855945.07,744183134.7179
1017,399001.SZ,20150727,12493.046,13242.69,13579.639,12488.367,13518.515,-1025.469,-7.5857,364439025.52,667694656.1048
1016,399001.SZ,20150728,12316.776,11986.247,12676.273,11718.996,12493.046,-176.27,-1.4109,374311038.56,618841708.2158
1015,399001.SZ,20150729,12823.073,12472.275,12823.147,12078.315,12316.776,506.297,4.1106,296488758.55,523082526.3165
1014,399001.SZ,20150730,12395.922,12766.342,12988.555,12382.296,12823.073,-427.151,-3.3311,299458538.79,540745822.2912
1013,399001.SZ,20150731,12374.254,12228.413,12580.961,12213.462,12395.922,-21.668,-0.1748,235191524.47,417611396.46
1012,399001.SZ,20150803,12161.576,12178.572,12305.613,11909.005,12374.254,-212.678,-1.7187,243737069.43,402308973.0862
1011,399001.SZ,20150804,12711.562,12163.121,12711.562,12105.937,12161.576,549.986,4.5223,261600708.8,442429182.67
1010,399001.SZ,20150805,12524.686,12694.571,12842.31,12447.037,12711.562,-186.876,-1.4701,271150796.2,476252511.3656
1009,399001.SZ,20150806,12421.849,12274.724,12595.123,12231.888,12524.686,-102.837,-0.8211,202229163.42,349617578.1138
1008,399001.SZ,20150807,12753.049,12543.656,12769.133,12522.473,12421.849,331.2,2.6663,251888055.88,448819271.9679
1007,399001.SZ,20150810,13302.962,12877.307,13373.304,12821.892,12753.049,549.913,4.312,323080729.64,574797479.7387
1006,399001.SZ,20150811,13323.085,13316.888,13508.299,13240.088,13302.962,20.123,0.1513,351829896.06,623124474.4962
1005,399001.SZ,20150812,13117.101,13201.538,13396.335,13117.101,13323.085,-205.984,-1.5461,285113797.65,506701479.3026
1004,399001.SZ,20150813,13395.176,13069.983,13395.176,12962.0,13117.101,278.075,2.1199,287062466.46,497721910.8335
1003,399001.SZ,20150814,13445.874,13497.164,13606.327,13378.591,13395.176,50.698,0.3785,326795175.47,574008820.3728
1002,399001.SZ,20150817,13573.902,13417.326,13585.961,13309.538,13445.874,128.028,0.9522,326809217.71,560387852.7332
1001,399001.SZ,20150818,12683.855,13608.516,13652.542,12634.948,13573.902,-890.047,-6.557,389034910.49,667274299.412
1000,399001.SZ,20150819,12960.659,12328.596,13028.504,12049.916,12683.855,276.804,2.1823,331748528.1,547112173.863
999,399001.SZ,20150820,12584.577,12864.835,13040.362,12582.244,12960.659,-376.082,-2.9017,283755729.56,480880831.9407
998,399001.SZ,20150821,11902.046,12355.274,12511.415,11891.839,12584.577,-682.531,-5.4236,260160790.47,418791490.7502
997,399001.SZ,20150824,10970.29,11399.663,11446.099,10964.092,11902.046,-931.756,-7.8285,193829365.05,272871702.9884
996,399001.SZ,20150825,10197.937,10212.472,10529.923,10168.416,10970.29,-772.353,-7.0404,218746759.84,287967316.036
995,399001.SZ,20150826,9899.719,10199.896,10559.241,9776.21,10197.937,-298.218,-2.9243,326727168.12,432234513.6442
994,399001.SZ,20150827,10254.349,10076.092,10254.349,9713.986,9899.719,354.63,3.5822,271961859.65,361016364.9961
993,399001.SZ,20150828,10799.996,10397.966,10826.191,10311.368,10254.349,545.647,5.3211,315988588.48,424998041.2005
992,399001.SZ,20150831,10549.163,10706.227,10706.227,10398.33,10799.996,-250.833,-2.3225,266702560.9,365361711.0773
991,399001.SZ,20150901,10162.516,10388.498,10388.498,9954.577,10549.163,-386.647,-3.6652,246291453.51,305204234.0885
990,399001.SZ,20150902,10054.801,9694.477,10319.485,9682.708,10162.516,-107.715,-1.0599,259173723.86,325500228.7673
989,399001.SZ,20150907,9991.764,10121.829,10404.223,9933.541,10054.801,-63.037,-0.6269,228540561.03,299945125.3296
988,399001.SZ,20150908,10320.226,9898.635,10341.304,9763.949,9991.764,328.462,3.2873,200427441.33,260251095.7262
987,399001.SZ,20150909,10620.133,10367.348,10702.183,10335.022,10320.226,299.907,2.906,311925932.25,431875767.5109
986,399001.SZ,20150910,10424.654,10449.926,10618.869,10406.021,10620.133,-195.479,-1.8406,225314180.3,311068318.5309
985,399001.SZ,20150911,10463.692,10408.407,10555.62,10332.411,10424.654,39.038,0.3745,190465092.03,263289885.6174
984,399001.SZ,20150914,9778.234,10517.684,10544.281,9739.421,10463.692,-685.458,-6.5508,240882715.76,307476920.6128
983,399001.SZ,20150915,9290.807,9533.45,9719.662,9259.648,9778.234,-487.427,-4.9848,198214440.37,233709943.0591
982,399001.SZ,20150916,9890.429,9330.755,9933.83,9297.198,9290.807,599.622,6.4539,234801012.66,284792131.6586
981,399001.SZ,20150917,9739.89,9872.041,10147.175,9739.89,9890.429,-150.539,-1.5221,273715615.26,360653912.638
980,399001.SZ,20150918,9850.772,9806.716,9914.585,9691.064,9739.89,110.882,1.1384,187680991.19,254176494.1625
979,399001.SZ,20150921,10176.727,9732.122,10176.727,9701.325,9850.772,325.955,3.3089,227167861.76,313439063.8764
978,399001.SZ,20150922,10238.686,10200.547,10357.417,10121.741,10176.727,61.959,0.6088,263897884.39,367474767.4613
977,399001.SZ,20150923,10132.295,10071.333,10250.453,10040.948,10238.686,-106.391,-1.0391,231844020.97,321531117.6709
976,399001.SZ,20150924,10238.038,10178.098,10288.184,10124.128,10132.295,105.743,1.0436,221491609.4,319239924.4343
975,399001.SZ,20150925,9904.764,10184.88,10249.242,9835.842,10238.038,-333.274,-3.2553,226740120.37,312784127.8235
974,399001.SZ,20150928,10115.547,9919.562,10124.313,9796.929,9904.764,210.783,2.1281,164021031.23,238011667.1355
973,399001.SZ,20150929,9949.918,9962.581,10070.254,9873.781,10115.547,-165.629,-1.6374,174480893.25,251208874.6847
972,399001.SZ,20150930,9988.25,10004.795,10048.859,9890.706,9949.918,38.332,0.3852,149803844.59,214629363.9196
971,399001.SZ,20151008,10394.734,10332.235,10477.209,10265.0,9988.25,406.484,4.0696,230687958.29,328789318.5153
970,399001.SZ,20151009,10540.194,10386.806,10589.519,10363.984,10394.734,145.46,1.3994,241885578.52,340152761.9064
969,399001.SZ,20151012,10961.363,10599.884,11069.681,10593.538,10540.194,421.169,3.9958,341342676.77,489704390.2315
968,399001.SZ,20151013,11042.13,10885.105,11072.996,10850.723,10961.363,80.767,0.7368,295156225.64,431555269.7285
967,399001.SZ,20151014,10901.479,10997.082,11095.338,10880.108,11042.13,-140.651,-1.2738,296102786.24,438863165.859
966,399001.SZ,20151015,11229.38,10862.112,11229.38,10862.112,10901.479,327.901,3.0079,308490268.16,463294884.0328
965,399001.SZ,20151016,11374.834,11301.935,11384.24,11172.042,11229.38,145.454,1.2953,357297284.53,534961702.6004
964,399001.SZ,20151019,11391.013,11426.518,11498.24,11245.014,11374.834,16.179,0.1422,354363159.52,543478368.2499
963,399001.SZ,20151020,11597.08,11372.178,11597.156,11335.783,11391.013,206.067,1.809,328949420.82,521468976.1402
962,399001.SZ,20151021,10915.986,11592.199,11641.893,10872.567,11597.08,-681.094,-5.873,421745957.33,653577175.6365
961,399001.SZ,20151022,11305.103,10921.178,11320.011,10910.879,10915.986,389.117,3.5647,326831309.15,517713508.0116
960,399001.SZ,20151023,11603.456,11397.199,11653.087,11345.527,11305.103,298.353,2.6391,378978830.5,615620977.189
959,399001.SZ,20151026,11687.772,11765.652,11789.02,11534.826,11603.456,84.316,0.7266,391547485.27,652830092.9442
958,399001.SZ,20151027,11758.413,11588.942,11820.723,11229.102,11687.772,70.641,0.6044,366332020.01,584103680.9474
957,399001.SZ,20151028,11494.347,11689.287,11834.073,11446.43,11758.413,-264.066,-2.2458,341529331.52,554785416.5943
956,399001.SZ,20151029,11566.662,11565.713,11694.781,11406.102,11494.347,72.315,0.6291,281809603.47,455150284.9505
955,399001.SZ,20151030,11546.051,11542.014,11711.037,11369.395,11566.662,-20.611,-0.1782,296335950.83,495291189.8359
954,399001.SZ,20151102,11304.882,11306.204,11637.988,11266.038,11546.051,-241.169,-2.0888,274690912.06,458115204.6477
953,399001.SZ,20151103,11288.144,11341.303,11416.838,11200.597,11304.882,-16.738,-0.1481,224051317.98,381607999.7844
952,399001.SZ,20151104,11884.9,11351.249,11884.9,11351.249,11288.144,596.756,5.2866,339438198.96,567976791.0728
